rho	e1	e2	e3	e4	pval1	pval2	pval3	pval4	Fisher	mvLMMs
0.5	0.05	0.1	0.15	0.2	0.0182598	0.0310067	0.000779531	0.000848317	8.664859e-05	0.006392732
0.5	0.05	0.1	0.15	0.2	0.000147785	5.98094e-06	5.42224e-08	1.40288e-10	3.352874e-14	9.474884e-10
0.5	0.05	0.1	0.15	0.2	0.02697	0.00748844	0.000189793	2.22185e-07	4.985691e-07	7.934515e-06
0.5	0.05	0.1	0.15	0.2	0.730207	0.735499	0.234237	0.154097	0.4209109	0.2275032
0.5	0.05	0.1	0.15	0.2	0.0316276	0.038711	0.00152629	0.0185486	0.001092289	0.03070445
0.5	0.05	0.1	0.15	0.2	0.736333	0.00267984	5.21258e-05	7.3298e-06	3.778473e-06	5.129514e-07
0.5	0.05	0.1	0.15	0.2	0.502937	0.00322402	0.0070283	0.00158398	0.0007519713	0.003690176
0.5	0.05	0.1	0.15	0.2	0.427719	0.0483878	0.00341565	0.0243081	0.006349247	0.0005639782
0.5	0.05	0.1	0.15	0.2	0.720223	0.834969	0.948863	0.0669733	0.5339448	0.3559407
0.5	0.05	0.1	0.15	0.2	0.782836	0.135998	0.00342643	0.000286578	0.002005731	0.0003978441
0.5	0.05	0.1	0.15	0.2	0.0118121	0.017585	0.000659746	4.17012e-05	8.770696e-06	0.0007237863
0.5	0.05	0.1	0.15	0.2	0.609816	0.0500662	0.000526666	0.00324681	0.001385489	0.001252814
0.5	0.05	0.1	0.15	0.2	0.955971	0.00445762	0.0119323	2.50922e-05	0.0001561087	3.416928e-05
0.5	0.05	0.1	0.15	0.2	0.639856	0.114486	0.00495068	3.73335e-07	5.651447e-05	3.591026e-07
0.5	0.05	0.1	0.15	0.2	0.0527216	0.0111119	0.000448159	3.13111e-06	4.342796e-06	6.668536e-05
0.5	0.05	0.1	0.15	0.2	0.346151	0.0210604	0.00404007	0.000618613	0.0008017548	0.006244961
0.5	0.05	0.1	0.15	0.2	0.0322322	0.195706	0.000100122	0.000454517	0.000108813	0.0005002108
0.5	0.05	0.1	0.15	0.2	0.596982	0.301238	0.0355094	0.118499	0.1158899	0.0367731
0.5	0.05	0.1	0.15	0.2	0.247763	0.728801	0.270549	0.318931	0.3888663	0.175394
0.5	0.05	0.1	0.15	0.2	0.777894	0.351459	0.00679189	0.00423568	0.01493996	0.00204428
0.5	0.05	0.1	0.15	0.2	0.0828251	0.000717206	0.000683285	1.05895e-05	3.482395e-06	7.146927e-05
0.5	0.05	0.1	0.15	0.2	0.115694	0.118599	0.00104152	0.000865327	0.0007204627	0.003114659
0.5	0.05	0.1	0.15	0.2	0.285202	0.10337	0.0958448	0.00166254	0.01155692	0.03906966
0.5	0.05	0.1	0.15	0.2	0.495311	0.356732	0.00212368	4.04505e-06	0.0001634765	1.863552e-07
0.5	0.05	0.1	0.15	0.2	0.0507977	0.0081673	0.000814781	2.95155e-06	2.92297e-06	6.59224e-05
0.5	0.05	0.1	0.15	0.2	0.102822	0.0508157	7.57622e-05	0.000901929	9.53936e-05	0.0007211027
0.5	0.05	0.1	0.15	0.2	0.283869	0.00225924	0.000477408	0.00208478	0.0001523472	0.001449145
0.5	0.05	0.1	0.15	0.2	0.780779	0.00114736	0.000259242	0.000397787	4.262649e-05	4.104274e-05
0.5	0.05	0.1	0.15	0.2	0.0405121	0.0290951	3.0334e-06	7.94345e-07	1.669688e-07	7.588115e-06
0.5	0.05	0.1	0.15	0.2	0.333956	0.077464	9.30632e-08	1.34774e-06	1.163672e-07	1.042921e-08
0.5	0.05	0.1	0.15	0.2	0.171017	0.1879	0.000484373	0.000290644	0.0003976174	0.000844341
0.5	0.05	0.1	0.15	0.2	0.78138	0.236203	0.00512194	0.029253	0.02617806	0.007470779
0.5	0.05	0.1	0.15	0.2	0.0759869	0.0153074	0.00063203	3.95223e-07	2.43138e-06	1.209678e-05
0.5	0.05	0.1	0.15	0.2	0.359964	0.320812	0.279767	0.0145488	0.09018922	0.02010624
0.5	0.05	0.1	0.15	0.2	0.00250259	2.65147e-06	6.39766e-07	2.85551e-10	7.024603e-12	2.035342e-09
0.5	0.05	0.1	0.15	0.2	0.823418	0.00156327	0.0200729	4.21673e-07	1.250986e-05	8.406129e-07
0.5	0.05	0.1	0.15	0.2	0.0133592	0.00734163	2.20235e-05	3.89586e-09	6.601958e-09	1.801989e-07
0.5	0.05	0.1	0.15	0.2	0.347862	0.142603	0.00710151	0.00286358	0.005871518	0.0220398
0.5	0.05	0.1	0.15	0.2	0.254533	4.68497e-05	4.14721e-08	1.9144e-06	1.744745e-09	2.347189e-09
0.5	0.05	0.1	0.15	0.2	0.170607	0.107668	0.0046005	0.00354177	0.002777066	0.02110784
0.5	0.05	0.1	0.15	0.2	0.2411	0.982866	0.82402	0.0642761	0.3599327	0.04951554
0.5	0.05	0.1	0.15	0.2	0.837625	0.00310331	0.0398654	0.00269398	0.002390519	0.0006475274
0.5	0.05	0.1	0.15	0.2	0.377809	0.95385	0.00455854	0.00896097	0.01657342	0.0003311401
0.5	0.05	0.1	0.15	0.2	0.115836	0.0274395	0.00235456	1.54568e-05	5.62389e-05	0.0004605791
0.5	0.05	0.1	0.15	0.2	0.922214	0.0284057	0.00252144	0.0053438	0.003808609	0.001345099
0.5	0.05	0.1	0.15	0.2	0.230051	0.23368	0.0113401	2.80275e-08	1.851854e-05	3.757308e-07
0.5	0.05	0.1	0.15	0.2	0.383109	0.0615698	0.000847477	0.000351476	0.0004594906	0.0007918081
0.5	0.05	0.1	0.15	0.2	0.811592	0.00833687	0.000137157	2.46441e-06	6.032409e-06	5.456398e-07
0.5	0.05	0.1	0.15	0.2	0.738681	0.0679203	0.0072069	4.80071e-06	0.0002090277	4.501374e-06
0.5	0.05	0.1	0.15	0.2	0.533574	0.97644	0.0255353	0.0185878	0.0709577	0.004667858
0.5	0.05	0.1	0.15	0.2	0.323218	0.001491	0.00571676	3.51805e-07	2.742235e-06	2.908783e-06
0.5	0.05	0.1	0.15	0.2	0.0607714	3.68686e-07	8.47985e-06	3.57027e-07	1.202989e-09	4.667015e-08
0.5	0.05	0.1	0.15	0.2	0.0204941	0.000542113	0.00183163	8.7321e-07	5.176553e-07	2.901935e-05
0.5	0.05	0.1	0.15	0.2	0.967145	0.109812	0.0426284	8.64228e-05	0.00300592	0.0004041349
0.5	0.05	0.1	0.15	0.2	0.383772	0.00549953	0.000630124	9.87751e-05	6.38192e-05	0.0001374906
0.5	0.05	0.1	0.15	0.2	0.57187	0.0290441	0.100216	0.000568434	0.005485191	0.003220411
0.5	0.05	0.1	0.15	0.2	0.169701	0.000312091	0.000398434	9.53387e-06	1.744453e-06	1.77665e-05
0.5	0.05	0.1	0.15	0.2	0.721381	0.925764	0.162837	0.192712	0.434937	0.4249393
0.5	0.05	0.1	0.15	0.2	0.791072	0.0589442	0.0446098	0.000265964	0.003824026	0.001026865
0.5	0.05	0.1	0.15	0.2	0.361845	0.187878	0.0111671	0.00192628	0.006587009	0.01446568
0.5	0.05	0.1	0.15	0.2	0.540432	0.118118	0.00728522	4.16687e-05	0.0008167587	0.0002730582
0.5	0.05	0.1	0.15	0.2	0.0716706	0.0294463	0.000865086	0.0103987	0.0007379253	0.01334747
0.5	0.05	0.1	0.15	0.2	0.695929	0.639904	0.0414462	0.00074695	0.01759908	0.004014118
0.5	0.05	0.1	0.15	0.2	0.157456	0.00827884	0.00112379	4.43876e-05	3.295521e-05	0.0005498679
0.5	0.05	0.1	0.15	0.2	0.130321	0.0555808	1.38475e-05	0.0046971	0.0001276375	0.000305853
0.5	0.05	0.1	0.15	0.2	0.526238	0.538614	0.00052604	0.00474882	0.004243318	3.954517e-05
0.5	0.05	0.1	0.15	0.2	0.00286215	0.00203958	0.000728809	7.08498e-06	9.304193e-07	0.0001784037
0.5	0.05	0.1	0.15	0.2	0.169059	0.00421737	0.000891167	8.6487e-10	9.535254e-08	8.803086e-09
0.5	0.05	0.1	0.15	0.2	0.138733	0.0288029	7.86213e-05	2.035e-05	1.647862e-05	5.401257e-05
0.5	0.05	0.1	0.15	0.2	0.00449737	0.000707745	5.70512e-09	9.56875e-07	9.599055e-11	3.615828e-08
0.5	0.05	0.1	0.15	0.2	0.212056	0.243039	0.000509018	2.59105e-06	5.313826e-05	7.662907e-06
0.5	0.05	0.1	0.15	0.2	0.0986484	0.000289749	0.0439254	9.71787e-08	1.425383e-06	1.57259e-06
0.5	0.05	0.1	0.15	0.2	0.786695	0.250318	0.015003	0.0127333	0.0319073	0.02449597
0.5	0.05	0.1	0.15	0.2	0.0281474	0.0211239	0.00394975	0.00281078	0.0004317859	0.01867099
0.5	0.05	0.1	0.15	0.2	0.00104432	0.00214999	8.94908e-06	0.00101677	5.417398e-07	0.0003776299
0.5	0.05	0.1	0.15	0.2	0.486368	0.0247809	0.00063978	7.14401e-05	0.0001630629	8.884405e-05
0.5	0.05	0.1	0.15	0.2	0.0986812	0.00398037	0.00155606	1.77944e-06	4.022887e-06	4.72913e-05
0.5	0.05	0.1	0.15	0.2	0.285696	0.00175078	0.00135417	4.93281e-06	7.404142e-06	4.490812e-05
0.5	0.05	0.1	0.15	0.2	0.171738	0.704423	0.00198664	0.00131714	0.002759609	0.001261393
0.5	0.05	0.1	0.15	0.2	0.112285	8.96891e-05	0.0240268	0.000278045	3.654707e-05	0.0004283623
0.5	0.05	0.1	0.15	0.2	0.731958	0.0248246	0.00790303	0.000121957	0.0006992601	3.394216e-05
0.5	0.05	0.1	0.15	0.2	0.652125	0.51212	0.007066	0.0144366	0.02796995	0.01512249
0.5	0.05	0.1	0.15	0.2	0.0297296	0.252197	0.0662085	0.00957107	0.01197657	0.1029255
0.5	0.05	0.1	0.15	0.2	0.265801	0.122976	6.49619e-05	1.8456e-05	2.850108e-05	9.250883e-06
0.5	0.05	0.1	0.15	0.2	0.674639	0.334628	0.0146794	0.000259384	0.005291349	0.0001388607
0.5	0.05	0.1	0.15	0.2	0.193449	0.0115611	0.0070909	0.0144591	0.002399851	0.02202474
0.5	0.05	0.1	0.15	0.2	0.782707	0.03333	0.0105008	1.22404e-06	0.0001234999	3.345261e-07
0.5	0.05	0.1	0.15	0.2	0.0827099	0.160298	0.000863369	5.43283e-05	0.0001023821	0.0004959477
0.5	0.05	0.1	0.15	0.2	0.547213	0.938975	0.767146	0.056126	0.4429481	0.1356322
0.5	0.05	0.1	0.15	0.2	0.571939	0.597624	0.0641619	0.00170639	0.03226356	0.0006793045
0.5	0.05	0.1	0.15	0.2	0.502179	0.17332	8.77939e-06	0.000128281	5.281716e-05	1.89492e-06
0.5	0.05	0.1	0.15	0.2	0.565827	0.548335	0.293877	0.017089	0.1611458	0.1653586
0.5	0.05	0.1	0.15	0.2	0.128667	0.119383	0.00232103	0.0357226	0.006330179	0.06323094
0.5	0.05	0.1	0.15	0.2	0.196662	0.00648988	0.000762794	1.81518e-05	2.452694e-05	0.0002235791
0.5	0.05	0.1	0.15	0.2	0.0709998	0.0134449	0.00305438	1.3389e-06	1.224179e-05	5.686009e-05
0.5	0.05	0.1	0.15	0.2	0.0261825	0.216783	0.0502051	0.00518949	0.006812846	0.05060057
0.5	0.05	0.1	0.15	0.2	0.101057	0.15605	0.00430643	1.5618e-05	0.0001503676	0.0002343903
0.5	0.05	0.1	0.15	0.2	0.941854	0.592801	0.0458218	0.089512	0.1877227	0.1297941
0.5	0.05	0.1	0.15	0.2	0.642759	0.288148	0.505622	0.0143579	0.1496408	0.03499522
0.5	0.05	0.1	0.15	0.2	0.484861	0.0935078	5.14687e-07	1.16093e-07	1.139854e-07	7.616181e-10
0.5	0.05	0.1	0.15	0.2	0.382387	0.0483897	6.58713e-05	3.14067e-05	3.423318e-05	2.074261e-05
0.5	0.05	0.1	0.15	0.2	0.0261345	0.202765	0.00191222	1.96552e-06	1.414553e-05	8.276918e-05
0.5	0.05	0.1	0.15	0.2	0.363093	0.124293	1.75984e-05	2.33222e-05	3.220223e-05	2.206849e-06
0.5	0.05	0.1	0.15	0.2	0.322912	0.0933024	0.000742846	0.000333007	0.0004307199	0.0009034618
0.5	0.05	0.1	0.15	0.2	0.173428	0.00563216	0.00626846	0.000112836	0.0001234618	0.001057784
0.5	0.05	0.1	0.15	0.2	0.000833466	0.0339717	0.000280421	1.05964e-07	1.092648e-07	3.260759e-06
0.5	0.05	0.1	0.15	0.2	0.301423	0.0137661	0.00465774	1.58313e-05	0.000103479	0.0001704244
0.5	0.05	0.1	0.15	0.2	0.782546	0.492687	0.0016389	2.1387e-05	0.0005296632	6.852201e-07
0.5	0.05	0.1	0.15	0.2	0.37618	0.318523	0.110004	0.00522885	0.03984245	0.004649242
0.5	0.05	0.1	0.15	0.2	0.0895524	0.373118	0.00185246	0.00093781	0.001260359	0.002933998
0.5	0.05	0.1	0.15	0.2	0.106388	0.0685672	0.00331061	4.06029e-06	5.127218e-05	0.0001359433
0.5	0.05	0.1	0.15	0.2	0.177657	0.0445524	0.00862884	3.49734e-06	8.248983e-05	0.0001670152
0.5	0.05	0.1	0.15	0.2	0.0553828	0.0139359	0.00223815	4.89967e-05	3.870494e-05	0.0009864751
0.5	0.05	0.1	0.15	0.2	0.00798738	2.86346e-06	2.27927e-07	6.63369e-06	4.049725e-10	4.239537e-07
0.5	0.05	0.1	0.15	0.2	0.755886	0.531206	0.152261	0.000475411	0.02754433	0.003828474
0.5	0.05	0.1	0.15	0.2	0.193199	0.0826456	0.00461398	2.57175e-08	4.837727e-06	6.977014e-07
0.5	0.05	0.1	0.15	0.2	0.772486	0.405543	0.0286733	0.0742911	0.1092391	0.05432091
0.5	0.05	0.1	0.15	0.2	0.974626	0.0755509	0.00312405	8.70047e-08	2.254796e-05	7.85501e-08
0.5	0.05	0.1	0.15	0.2	0.704008	0.0811653	0.0930641	0.000450444	0.007801362	0.004565224
0.5	0.05	0.1	0.15	0.2	0.00741757	0.00252126	0.000132097	3.71512e-07	1.818079e-07	1.626061e-05
0.5	0.05	0.1	0.15	0.2	0.200074	0.00564063	0.0108612	0.000143964	0.0001998178	0.002342768
0.5	0.05	0.1	0.15	0.2	0.776214	0.0909025	0.137405	0.000173316	0.006899566	0.003230876
0.5	0.05	0.1	0.15	0.2	0.918025	0.725121	0.00443664	8.92903e-05	0.002884757	3.140332e-05
0.5	0.05	0.1	0.15	0.2	0.440599	0.418939	0.0300225	0.00299566	0.01848382	0.02221591
0.5	0.05	0.1	0.15	0.2	0.778048	0.36228	0.127028	0.114254	0.2321153	0.4305502
0.5	0.05	0.1	0.15	0.2	0.0628796	0.0685523	3.80391e-05	1.04096e-06	2.386057e-06	3.486149e-06
0.5	0.05	0.1	0.15	0.2	0.209158	0.00635041	0.00334549	2.23547e-05	4.363456e-05	0.0002258773
0.5	0.05	0.1	0.15	0.2	0.691264	0.15514	0.4924	0.272397	0.3784154	0.3380582
0.5	0.05	0.1	0.15	0.2	0.21622	0.0412749	0.00118729	0.00681671	0.001373049	0.009087246
0.5	0.05	0.1	0.15	0.2	0.242554	0.407299	0.0188754	0.00350251	0.01149025	0.0002798614
0.5	0.05	0.1	0.15	0.2	0.473783	0.541213	0.0327199	0.0076742	0.03883055	0.03295662
0.5	0.05	0.1	0.15	0.2	0.462501	0.255017	0.257541	6.25944e-05	0.006487767	5.046779e-05
0.5	0.05	0.1	0.15	0.2	0.634594	0.239478	0.000535438	2.73828e-05	0.0002876768	1.120957e-05
0.5	0.05	0.1	0.15	0.2	0.134424	0.532197	0.188242	0.00444683	0.03935977	0.0001216264
0.5	0.05	0.1	0.15	0.2	0.784121	0.231303	0.00170813	0.000476435	0.001950814	0.0004422614
0.5	0.05	0.1	0.15	0.2	0.273925	0.0148266	0.0051354	4.88872e-05	0.0001233221	0.0005636401
0.5	0.05	0.1	0.15	0.2	0.885464	0.0120255	0.0543404	1.94277e-05	0.0005413303	1.688668e-05
0.5	0.05	0.1	0.15	0.2	0.507701	0.148554	0.0314944	0.00110737	0.007933429	0.009318423
0.5	0.05	0.1	0.15	0.2	0.877126	0.00232572	0.00758992	0.000309644	0.0003736756	2.507112e-05
0.5	0.05	0.1	0.15	0.2	0.776214	0.0909025	0.137405	0.000173316	0.006899566	0.003230876
0.5	0.05	0.1	0.15	0.2	0.0110471	0.0105354	3.20123e-07	5.68751e-08	4.049713e-09	1.259691e-07
0.5	0.05	0.1	0.15	0.2	0.645156	0.0178724	0.000147823	8.23202e-07	7.244613e-06	2.016386e-07
0.5	0.05	0.1	0.15	0.2	0.323837	0.0368773	0.000345728	4.94609e-05	6.766241e-05	0.0001073944
0.5	0.05	0.1	0.15	0.2	0.131011	0.41173	7.28965e-06	6.63387e-07	3.062413e-06	1.174706e-07
0.5	0.05	0.1	0.15	0.2	0.814652	0.0949559	0.0477899	0.000282221	0.005562905	0.0006288931
0.5	0.05	0.1	0.15	0.2	0.887409	0.0257697	0.00379701	0.000871214	0.001420437	0.001295058
0.5	0.05	0.1	0.15	0.2	0.262517	0.0313974	0.0784057	0.00439877	0.008486648	0.05007511
0.5	0.05	0.1	0.15	0.2	0.709771	0.147337	0.00820445	0.00135581	0.005475823	0.004379114
0.5	0.05	0.1	0.15	0.2	0.26477	0.201378	0.00142721	0.000158648	0.0007212531	0.001031252
0.5	0.05	0.1	0.15	0.2	0.275452	0.0147557	2.15471e-06	1.49659e-06	5.335712e-07	1.591682e-07
0.5	0.05	0.1	0.15	0.2	0.0224364	0.0746991	0.00473471	2.66205e-08	1.131227e-06	1.627043e-06
0.5	0.05	0.1	0.15	0.2	0.402063	9.54497e-05	5.46622e-05	4.2744e-06	5.398132e-07	5.733651e-07
0.5	0.05	0.1	0.15	0.2	0.67796	0.290901	0.000583935	0.000820234	0.001896829	0.0002143099
0.5	0.05	0.1	0.15	0.2	0.263963	0.176697	0.000473603	0.0010803	0.0007052072	0.001511268
0.5	0.05	0.1	0.15	0.2	0.283339	0.0500726	0.000265636	7.3166e-08	2.67356e-06	4.334043e-07
0.5	0.05	0.1	0.15	0.2	0.752887	0.0846665	0.00200296	0.0116336	0.006589676	0.0008824339
0.5	0.05	0.1	0.15	0.2	0.588422	0.026327	0.000806283	4.21068e-05	7.74794e-05	6.744946e-05
0.5	0.05	0.1	0.15	0.2	0.279577	0.0149108	0.00245215	0.000110015	0.0001203816	0.0005730503
0.5	0.05	0.1	0.15	0.2	0.896544	0.203789	0.0028997	0.000322546	0.002038022	0.0001276491
0.5	0.05	0.1	0.15	0.2	0.593472	0.0292519	0.00019527	1.78172e-07	2.771063e-06	2.816646e-07
0.5	0.05	0.1	0.15	0.2	0.00201902	1.49359e-05	5.35724e-05	0.000362513	1.705617e-07	9.47331e-05
0.5	0.05	0.1	0.15	0.2	0.411606	0.773266	0.000176255	0.110198	0.01198296	0.001617469
0.5	0.05	0.1	0.15	0.2	0.0546796	0.000521785	0.000264482	7.42949e-06	1.084888e-06	3.28019e-05
0.5	0.05	0.1	0.15	0.2	0.159362	0.24701	0.000198839	0.000109541	0.0001394778	2.932885e-08
0.5	0.05	0.1	0.15	0.2	0.304352	0.0859548	0.0299144	1.26463e-06	0.0001678688	3.10092e-05
0.5	0.05	0.1	0.15	0.2	0.921438	0.00684146	0.00162272	4.31669e-05	8.179006e-05	5.573113e-06
0.5	0.05	0.1	0.15	0.2	0.918498	0.354971	0.0598245	0.000231341	0.01023265	0.0006738698
0.5	0.05	0.1	0.15	0.2	0.924469	0.000660619	0.00548772	0.000100436	9.446448e-05	3.180778e-05
0.5	0.05	0.1	0.15	0.2	0.0727388	0.0128664	0.0105244	4.53548e-07	1.315471e-05	2.429454e-05
0.5	0.05	0.1	0.15	0.2	0.710731	0.439224	9.16736e-06	0.0177166	0.001223985	1.99971e-05
0.5	0.05	0.1	0.15	0.2	0.567401	0.822508	0.89191	0.145719	0.6086515	0.3329119
0.5	0.05	0.1	0.15	0.2	0.998944	0.150902	0.000729382	0.000731933	0.001244334	0.0001376878
0.5	0.05	0.1	0.15	0.2	0.324096	0.0749352	0.0543953	0.00033085	0.003469486	0.01062409
0.5	0.05	0.1	0.15	0.2	0.786695	0.250318	0.015003	0.0127333	0.0319073	0.02449597
0.5	0.05	0.1	0.15	0.2	0.225812	0.0937336	0.00274268	0.00016283	0.0005464424	0.0006920183
0.5	0.05	0.1	0.15	0.2	0.072329	0.125262	0.0687526	0.000573927	0.00328642	0.01866241
0.5	0.05	0.1	0.15	0.2	0.0941332	0.0216822	3.30099e-05	0.0003655	2.237566e-05	0.0003420477
0.5	0.05	0.1	0.15	0.2	0.0505878	0.00719738	0.000233247	1.12538e-05	3.419395e-06	0.0001315246
0.5	0.05	0.1	0.15	0.2	0.132069	0.0194529	2.70717e-07	1.13486e-05	2.142133e-07	8.933974e-07
0.5	0.05	0.1	0.15	0.2	0.934083	0.794224	0.42035	0.0118508	0.2271122	0.01481531
0.5	0.05	0.1	0.15	0.2	0.280642	0.12218	0.0522183	0.000169671	0.002864643	2.924199e-05
0.5	0.05	0.1	0.15	0.2	0.132069	0.0194529	2.70717e-07	1.13486e-05	2.142133e-07	8.933974e-07
0.5	0.05	0.1	0.15	0.2	0.129504	0.0665079	0.0146728	2.12948e-07	2.560547e-05	1.319453e-05
0.5	0.05	0.1	0.15	0.2	0.0606572	0.123107	9.23048e-05	5.31223e-08	5.730225e-07	3.040004e-07
0.5	0.05	0.1	0.15	0.2	0.332198	0.00346147	0.00488142	3.01137e-05	7.602326e-05	0.0001938204
0.5	0.05	0.1	0.15	0.2	0.713136	0.556079	0.000294918	0.000705539	0.001340948	1.536403e-05
0.5	0.05	0.1	0.15	0.2	0.997684	0.743216	0.000375565	0.000431518	0.001806567	1.831488e-05
0.5	0.05	0.1	0.15	0.2	0.16321	0.0170061	0.00541847	0.00166631	0.001057223	0.0128433
0.5	0.05	0.1	0.15	0.2	0.327213	0.532852	0.0130577	3.18594e-06	0.0004409614	1.391304e-05
0.5	0.05	0.1	0.15	0.2	0.3648	0.867355	0.002092	0.00128664	0.005160547	0.0009210922
0.5	0.05	0.1	0.15	0.2	0.298525	0.0152283	0.000558634	6.75891e-07	4.41532e-06	6.724264e-06
0.5	0.05	0.1	0.15	0.2	0.00104859	0.000312722	6.18504e-08	4.73236e-08	4.473799e-11	6.381716e-08
0.5	0.05	0.1	0.15	0.2	0.391163	0.016889	0.000552042	3.41593e-05	4.647398e-05	0.000145952
0.5	0.05	0.1	0.15	0.2	0.162428	0.00918589	2.3187e-07	2.52759e-08	7.881581e-09	1.671767e-09
0.5	0.05	0.1	0.15	0.2	0.0422355	0.00485901	0.00488365	3.76164e-09	3.084282e-07	4.581338e-07
0.5	0.05	0.1	0.15	0.2	0.97965	0.0333422	0.000572234	0.000411917	0.0004532601	4.279615e-05
0.5	0.05	0.1	0.15	0.2	0.0676704	0.00717191	0.0137907	3.71042e-07	5.415405e-06	2.474953e-05
0.5	0.05	0.1	0.15	0.2	0.309033	0.12145	0.0471201	0.0230856	0.03014944	0.1636729
0.5	0.05	0.1	0.15	0.2	0.0890587	0.0757417	0.0231633	0.000153586	0.0009082274	0.005696256
0.5	0.05	0.1	0.15	0.2	0.283409	0.00075308	0.00366197	3.17903e-05	2.668263e-05	0.0002364643
0.5	0.05	0.1	0.15	0.2	0.368909	0.101823	0.0913595	0.000438003	0.006516532	0.008341977
0.5	0.05	0.1	0.15	0.2	0.201251	0.611234	0.0303601	0.0367225	0.05591137	0.0975702
0.5	0.05	0.1	0.15	0.2	0.425083	0.427718	0.0969184	0.176793	0.2092632	0.6805071
0.5	0.05	0.1	0.15	0.2	0.548517	0.0495492	0.0500899	0.0732721	0.04807727	0.1784075
0.5	0.05	0.1	0.15	0.2	0.402196	0.304553	0.17873	0.00102904	0.02225245	0.001331368
0.5	0.05	0.1	0.15	0.2	0.751299	0.433708	0.0422307	3.25376e-05	0.003619243	0.0003049923
0.5	0.05	0.1	0.15	0.2	0.251118	0.145264	0.0341463	0.000414948	0.004072596	0.008634898
0.5	0.05	0.1	0.15	0.2	0.194972	0.0191393	0.000791361	5.99129e-06	1.27983e-05	2.825731e-05
0.5	0.05	0.1	0.15	0.2	0.0867162	0.0090994	5.53592e-05	2.65596e-06	1.201717e-06	2.268521e-05
0.5	0.05	0.1	0.15	0.2	0.597466	0.243869	0.000596741	0.000481545	0.0008258176	0.0003829258
0.5	0.05	0.1	0.15	0.2	0.271322	0.0104783	0.000393356	0.00782133	0.0004496702	0.004069759
0.5	0.05	0.1	0.15	0.2	0.242554	0.407299	0.0188754	0.00350251	0.01149025	0.0002798614
0.5	0.05	0.1	0.15	0.2	0.0266071	0.00800304	0.00612008	0.00385581	0.000413254	0.01894116
0.5	0.05	0.1	0.15	0.2	0.482793	0.081394	0.501659	5.80243e-05	0.005516521	0.0002752854
0.5	0.05	0.1	0.15	0.2	0.157788	0.0677145	1.94762e-06	1.29228e-05	2.050914e-06	5.44106e-07
0.5	0.05	0.1	0.15	0.2	0.330895	0.0263916	0.0248237	1.2884e-08	8.55392e-06	1.881359e-07
0.5	0.05	0.1	0.15	0.2	0.294418	0.0266203	2.66397e-05	0.000200956	2.734363e-05	4.436087e-05
0.5	0.05	0.1	0.15	0.2	0.0242375	0.0136412	7.5994e-07	1.11607e-08	3.03811e-09	3.069623e-08
0.5	0.05	0.1	0.15	0.2	0.871435	0.109161	0.043021	0.00184894	0.01304967	0.01093422
0.5	0.05	0.1	0.15	0.2	0.981747	0.104119	0.00223203	0.000125505	0.0009550677	3.092442e-05
0.5	0.05	0.1	0.15	0.2	0.0479157	0.0118816	0.00136454	2.98774e-06	6.166267e-06	3.318698e-05
0.5	0.05	0.1	0.15	0.2	0.71817	0.00669672	3.28144e-07	1.00611e-07	2.464002e-08	8.56753e-10
0.5	0.05	0.1	0.15	0.2	0.0400533	0.00100728	2.44512e-06	5.76191e-07	1.751699e-08	9.237237e-07
0.5	0.05	0.1	0.15	0.2	0.523572	0.194657	0.0350492	1.44956e-06	0.0003911582	1.136807e-05
0.5	0.05	0.1	0.15	0.2	0.0205277	0.078491	0.000104516	9.08031e-08	2.461411e-07	3.082265e-06
0.5	0.05	0.1	0.15	0.2	0.926196	0.591106	0.0357208	0.0813058	0.1570912	0.1482589
0.5	0.05	0.1	0.15	0.2	0.160024	0.107049	5.62909e-05	0.00316453	0.0002541727	0.0008284878
0.5	0.05	0.1	0.15	0.2	0.170495	1.83325e-06	0.00655786	3.94842e-09	9.98138e-09	5.221327e-09
0.5	0.05	0.1	0.15	0.2	0.856274	0.58355	0.006371	0.000157724	0.003843278	6.496759e-05
0.5	0.05	0.1	0.15	0.2	0.539655	0.00230759	0.362041	5.54983e-05	0.0006871777	0.000126059
0.5	0.05	0.1	0.15	0.2	0.175385	0.00778982	0.000819641	7.29346e-05	3.523784e-05	0.0003106448
0.5	0.05	0.1	0.15	0.2	0.946035	0.166048	0.0334777	0.00166745	0.01345184	0.007870453
0.5	0.05	0.1	0.15	0.2	0.481932	0.0789261	0.00390479	1.30464e-05	0.0001522703	9.585775e-05
0.5	0.05	0.1	0.15	0.2	0.198758	0.0692664	0.0613401	1.97976e-05	0.000655347	0.0006493428
0.5	0.05	0.1	0.15	0.2	0.3256	0.00333083	0.00552629	1.92068e-06	1.972204e-05	1.993798e-05
0.5	0.05	0.1	0.15	0.2	0.458209	0.355569	0.0155495	0.00014496	0.002649238	0.0008971308
0.5	0.05	0.1	0.15	0.2	0.00100054	0.00103494	7.05068e-06	1.24317e-05	1.727776e-08	2.176719e-05
0.5	0.05	0.1	0.15	0.2	0.556959	0.010742	0.0550336	0.000104352	0.0009568134	4.968699e-05
0.5	0.05	0.1	0.15	0.2	0.0157725	5.16615e-05	0.012849	1.64362e-05	1.677551e-06	0.0001121542
0.5	0.05	0.1	0.15	0.2	0.0103591	0.135206	0.00649705	6.8449e-06	3.950675e-05	0.0001616652
